Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28007.8,3697.8,32,4532,347.6
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,27384.5,2720.1,294,17369.4,1144.6
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,27271,2682.9,58,7975,608.66
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,27552.7,3168.4,564,78087.8,2807.6
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,27574.7,3333.7,22,2573.3,208.48
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,27862.3,3216.7,7,1918.9,227.69
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,27904.1,3459.9,659,80003.6,3294.7
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28725.8,3853.4,2,656.92,97.94
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,29805,4373,118,12947.9,637.87
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,30016.1,4419.5,379,34873.6,1199
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,31462.4,4713.3,27,7337,496.86
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,31479.1,4596.9,8,556.88,97.89
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,32399.3,4479.4,293,43321.1,1843.3
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,32533.2,4296.4,174,24720.4,1108.3
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28200.6,3677.6,256,31181.4,1072.8
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28418.9,3629.1,1,150.32,45.09
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28494.3,3651.6,1,150.32,45.09
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28597.6,3734.1,1,107.79,41.76
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,28666.8,3778.3,1,135.09,48.98
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,28505.1,3831.4,676,92059.6,3092.2
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,28934,4029.6,162,33319.3,1749.7
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,29426.7,4297.2,707,86559.1,3164.8
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,30352.9,4473.2,288,45085.6,1908.9
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,30993.1,4636.1,1103,154661.4,3588.5
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Geometry,31939.3,4592.8,1083,122495.2,3882
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,32214.6,4358.5,84,7627.2,665.56
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,PathAnnotationObject,,Image,Polygon,32524.7,4169.1,1,80.57,33.57
V19-18;#337;Ebene E - 2021-01-29 20.30.20.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,29977.8,4361.1,72,7176.9,339.01
